,Masechet,Daf,Line,Perek,Comment
598,Zevachim,213,0,המזבח מקדש,עצם - אין מצוה להעלותו אם פירש כדאמרן בפרק המזבח מקדש (לעיל זבחים דף פה:):
599,Zevachim,214,0,גיד הנשה,"נהי דלא אמרינן מגו - לחול איסור על איסור ואפילו הוא כולל מיהו הני מילי היכא דשניהן שוין אבל הכא תיתי טומאת הגוף דחמירא ותיחול בכולל על טומאת בשר דקילא דהכי אמרינן בשחיטת חולין בפרק גיד הנשה (חולין דף קא.) דרבי יוסי הגלילי לית ליה איסור חל על איסור אפילו ע""י כולל ובאיסור חמור אית ליה איסור חל על איסור כשהוא איסור כולל גבי אוכל גיד הנשה של עולה דאוקימנא כרבי יוסי הגלילי דקתני חייב שתים:"
600,Zevachim,215,0,קדשי קדשים,"קרן וכבש ויסוד וריבוע - דקי""ל דמעכבי במזבח המשכן בפרק קדשי קדשים (לעיל זבחים דף סב.) מהו שיעכבו בבמת יחיד:"
601,Zevachim,216,0,טבול יום,"כאן בנותר כאן בשניתותרו עד שלא נזרק הדם - הא דקתני מצטרפין באוכל נותר קאמר והא דקתני עולה אין שלמים לא בשניתותרו מאיבוד ושריפה כגון אבדו הבשר והאימורין קודם זריקה ונשתייר חצי זית מזה וחצי זית מזה בעולה דכולה כליל הויא זריקת דם זריקה דהא איכא אכילת מזבח וכר' יהושע דאמר בפרק טבול יום (לעיל זבחים דף קד.) אם אין בשר אין דם וכיון דזריקה היא חייבין עליו משום נותר אם ניתותרו ואכל ממנו כדאמרן (לעיל זבחים דף מה:) דברים שאין חייבין עליהם משום פיגול חייבין משום נותר כגון קומץ שהוא אכילת מזבח כעולה וכל שכן דברים שחייבין עליהן משום פיגול כגון בשר עולה אבל שלמים אין חצי זית מבשרן וחצי זית מאימוריהן מצטרפין להיות שיור לזרוק עליהם את הדם דלא אכילת אדם איכא ולא אכילת מזבח איכא וכיון דלא הויא זריקה אם זרק אין חייבין עליהן משום נותר וטמא דקי""ל (מנחות דף כה:) כל הניתר לטהורין חייבין עליו משום טומאה ובפ' ב""ש (לעיל זבחים דף מה:) אתי נותר חילול חילול מטומאה ובמס' מעילה (דף ו:) לענין יוצא אמרינן לר""א דאמר אין זריקה מועלת ליוצא אין חייבין עליו משום נותר וטמא:"
602,Zevachim,221,0,המזבח מקדש,"חייבין על כיוצא בפנים והעלה בחוץ - והשוחט בהמה בלילה בפנים והעלה בחוץ חייב כאילו שוחטה בחוץ דהא בפנים אם עלתה לא תרד אית ליה בפרק המזבח מקדש (שם) דקתני ר""ש אומר עולה אין לי אלא עולה כשירה מנין לרבות שנשחטה בלילה כו':"
603,Zevachim,221,0,המזבח,שחיטת לילה בבהמה והעלה בחוץ איכא בינייהו - וחסורי מחסרא מתניתין במילתיה דתנא קמא והכי קאמר וכן השוחט בהמה בלילה בפנים והעלה בחוץ פטור דאינה מתקבלת בפנים דכתיב (ויקרא יט) ביום זבחכם ואפי' עלתה תרד ורבי יהודה היא דאמר בפרק המזבח (לעיל זבחים דף פד.) פרט לנשחטה בלילה:
604,Zevachim,222,0,כל הפסולין,"גמ' מאן תנא דפליג עליה דר' אלעזר בר' שמעון - בפרק כל הפסולין (לעיל זבחים דף לד:) ואומר כוס עושה חבירו דחוי דקתני חטאת שקבל דמה בארבע כוסות ונתן ארבע מתנות מאחד מהם הוא לבדו נשפך ליסוד והן נשפכין לאמה ורבי אלעזר ב""ר שמעון אמר התם כולן נשפכין ליסוד דקסבר כוס אחד עושה את חבירו שירים:"
605,Zevachim,223,0,בראשונה,אין בהן משום זרות - חיוב מיתה כל הנך הקטרות בדבר שדרכן לאכול לאו הקטרה נינהו וכל הנך עבודות הואיל ויש אחריהן עבודה אין זר חייב עליה מיתה כדאמרינן בפרק בראשונה (יומא דף כד.) עבודת מתנה ולא עבודת סילוק עבודה תמה ולא עבודה שיש אחריה עבודה:
606,Zevachim,224,5,בית שמאי,ריח ניחוח - כדאמרינן בפרק בית שמאי (לעיל זבחים דף מו:) לשם ששה דברים הזבח נזבח לשם ריח לאפוקי אברים שצלאן והעלן שאין בהם משום ריח ניחוח:
607,Zevachim,234,0,הערל,ערל - שנטמא במת מקבל הזאה וטהור מטומאת מת ליגע בקדשים ויליף מהכא דכתיב (יהושע ה׳:י׳) ויעשו את הפסח בגלגל דמשמע שעשאוהו כהלכתו במילה בטהרה ורובן ערלים היו במדבר דכתיב (שם) לא מלו ואמרינן ביבמות בעשרה בניסן שעברו את הירדן לא מהול משום חולשא דאורחא אלא בחד סרי הוא דמהול ואשתכח דטמאי מתים שהיו בהם שהרי רובן טמאי מתים היו שמתו אבותיהם כל ארבעים שנה במדבר ונטמאו בהם ואם לא קבלו הזאה ונטהרו בערלותן אין להם שהות להזות משמלו דהא צריך להפריש שלשה ימים בין הזאה להזאה רביעי חמישי וששי וכאן אי לא הזו עד יום אחד עשר בניסן הזאה ראשונה לאחר שמלו תו לא מטי זמן הזאה שניה עד יום חמשה עשר וביבמות איתיה להא דרבי יוחנן בפרק הערל (יבמות דף עא:):
608,Zevachim,237,0,איזהו מקומן,עד חצי המזבח - מהכא נפקא לן מחיצה לדמים בפרק איזהו מקומן (לעיל זבחים דף נג.) וכתיב המזבח היינו מיעוטא בההוא מזבח לחודיה דאיירי בה קרא והיינו מזבח של משכן:
609,Zevachim,238,0,קדשי קדשים,קרן וכבש ויסוד וריבוע - ילפינן להו בפרק קדשי קדשים (לעיל זבחים סב.) ובמזבח של משכן כתיב כיור וכן בין אהל מועד ובין המזבח כתיב ביה (שמות ל׳:י״ח):
610,Megillah,2,1,בני העיר,"סתימתאה - הרבה סתם משנה סתם ר' שהן דברי ר' עקיבא וי""מ סתימתאה כל הסתומין תלמידיו היו כדאמר בסנהדרין (דף פו.) סתם משנה ר""מ סתם תוספתא ר' נחמיה סתם ספרא רבי יהודה וכולהו סתימתאי אליבא דר' עקיבא אך קשה בעיני לפרש כן שמצינו בכמה מקומות בשם ר""א בר' יוסי סתימתאי רבי מנחם בר רבי יוסי סתימתאי לקמן בפרק בני העיר (מגילה דף כו.):"
611,Megillah,4,0,הבונה,"בנס היו עומדין - שהיתה חקיקתן משני עבריהן הלכך שאר אותיות יש להן מקום דבק אלא מ""ם וסמ""ך היתה באויר (ודוקא בסתומים) ואפשר היה לו לתרץ הך (ברייתא) דרב חסדא בסתומין וכי אתמר הך דרבי ירמיה בפתוחין והכי מוכח בפרק הבונה במסכת שבת אלא הא פריך לה מילתא דשויא לתרוייהו:"
612,Megillah,33,1,חלק,מתוך שעתידין ליגאל בשביעית - שבוע שבן דוד בא בו חלוק משאר שנים כדאמרינן בפרק חלק (סנהדרין דף צז.) שנה ראשונה רעב ולא רעב כו' עד ובשביעית מלחמות ובמוצאי שביעית בן דוד בא:
613,Megillah,40,0,מרובה,בשני ובחמישי בשבת ובשבת במנחה - עזרא תיקן שיהו קורין בשני ובחמישי בבבא קמא בפרק מרובה (בבא קמא דף פב.) והכא אשמעינן דשלשה הן כהן ולוי וישראל:
614,Megillah,42,1,מרובה,"ודבר עילויה - נהוג היה להיות למעלה מרב כדאמרינן בפרק מרובה (ב""ק פ.) רב לא עייל לקמיה דשמואל:"
615,Megillah,51,0,נגמר הדין,"ואפי' למ""ד - במסכת סנהדרין בפרק נגמר הדין (סנהדרין דף מז:) גבי אורג בגד למת דאסור בהזמנה בתכריכי המת דאסירי בהנאה דגמרינן שם שם מעגלה ערופה כדמפרש התם:"
616,Beitzah,6,2,המביא,היא ואמה אסורה - דשמעינן לר' אליעזר דאית ליה מוקצה דתנן בפרק המביא (לקמן ביצה דף לד.) ר' אליעזר אומר עומד אדם על המוקצה כו' אלמא הכנה בעי:
617,Beitzah,33,0,כל שעה,ושוין שמשיקין את המים - מי שיש לו מים יפין לשתות ונטמאו ממלא מהן כלי אבן ונותנם במקוה מים מלוחים עד שמשיק מים למים ונמצאו אלו זרועים ומחוברים למי המקוה ובטלי אגבייהו וטהרו ואין עוד טהרה במקוה לכל אוכל ומשקה אלא למים ולא בתורת טבילה אלא בתורת זריעה כדאמרינן בפסחים בפרק כל שעה (פסחים דף לד:):
618,Beitzah,50,1,משילין,"ולסקיה כרבי יהושע - דאמר בפרק משילין (לקמן ביצה דף לז.) אותו ואת בנו שנפלו לבור מעלה את הראשון ע""מ לשחוט ואינו שוחט וחוזר ומעלה את השני רצה זה שוחט רצה זה שוחט:"
619,Beitzah,55,1,כירה,"מידי דהוה אקוץ ברה""ר - דאמר בפרק כירה שהסיקוה (שבת דף מב.) דמותר להוליכה פחות פחות מד' אמות עד שמסלקנה לצדי רה""ר כדי שלא תזיק:"
620,Beitzah,58,3,משילין,מרקדין - ברגל וכולם נאסרו משום שבות גזרה שמא יתקן כלי שיר בפרק משילין (לקמן ביצה דף לו:):
621,Beitzah,75,3,מי שהוציאוהו,"ר' יוחנן בן נורי אומר כו' - ולא בהדיא תנן לה הכי אלא מדבריו שמענוה בפרק מי שהוציאוהו (עירובין דף מה:):
"
622,Beitzah,76,2,מי שהוציאוהו,הרי הן כרגלי כל אדם - אין להם שום שביתה לא במקומן ולא כרגלי הבעלים ולא כרגלי הממלא אלא כל אדם מוליכן ברגליו דכל מידי דנייד לית ליה שביתה והכי מפרשי' בעירובין בפרק מי שהוציאוהו:
623,Shabbat,3,0,כלל גדול,מדתנן המוציא מרשות לרשות - קחשיב מנין אבות מלאכות בפרק כלל גדול:
624,Shabbat,22,1,שמונה שרצים,מתירין - כדמפרש טעמא בפרק שמונה שרצים (לקמן שבת דף קז:) מאילים מאדמים דמשכן מה אילים פרים ורבים אף כל שפרה ורבה וכינה אינה פרה ורבה אלא מבשר אדם היא שורצת:
625,Shabbat,27,0,הערל,ובא השמש וטהר - ומקמי הכא לא ואוקמינן להאי קרא בתרומה ביבמות בפרק הערל (יבמות ד' עד:) ואפילו לנגיעה אשכחן קרא התם כל כלי אשר יעשה מלאכה בהם במים וגו' והאי נגיעה היא ובעינן הערב שמש אלמא פסיל בנגיעה דאי לא פסיל למאי קרי ליה וטהר השתא מכלל דמעיקרא לא הוי טהור גמור והאי כלי לאו בר אכילה הוא ומיהו טמויי לא מטמינן דהא לאו טמא איקרי:
626,Shabbat,28,3,כיצד,"חמשה ועוד חייבין - דסבר ר' יוסי מדה מדברית היו ביצים גדולים משלנו והכי נמי א""ר יוסי בעירובין בפרק כיצד משתתפין (עירובין דף פג:) כמה שיעור חצי פרס שני ביצים שוחקות והתם מפרש האי ועוד אחד מכ' בביצה לכל ביצה:"
627,Shabbat,37,0,חבית,ור' יוסי בר' חנינא - הך ברייתא דקתני דפליג ר' אלעזר אף בזיתים ובענבים לא הוה שמיע ליה ומההיא דחלות דבש שהיא משנה בפרק חבית שנשברה לא הוי מצי לדמויה למתני' משום פירכא דלעיל:
628,Shabbat,37,6,כל כתבי,וקא מיפלגי כו' - בפרק כל כתבי הקדש:
629,Shabbat,41,3,שתי הלחם,מעלין בקדש ואין מורידין - מקרא ילפינן לה במנחות בפרק שתי הלחם (מנחות דף צט.):
630,Shabbat,48,3,הערל,"אסור לאונן - ק""ו ממעשר אבל תרומה מותרת לאונן ביבמות בפרק הערל (יבמות דף ע:) זר זר ב' פעמים זרות אמרתי לך ולא אנינות. אונן כל זמן שלא נקבר מתו:"
631,Shabbat,48,0,הזהב,"מחפ""ז - מיתה בידי שמים לזר האוכלה או כהן טמא וחומש לזר האוכלה בשוגג דכתיב (ויקרא כ״ב:י״ד) כי יאכל קדש בשגגה ויסף חמישיתו עליו אבל קדש משעה שיש היתר לכהנים כתרומה ויצא מידי מעילה שוב אין חומש בשגגת אכילתו ויש דמוקמי לה בחומשין דחומשא ולא נהירא דהא רבינן ביה חומש דחומש בהקדש בפרק הזהב (בבא מציעא דף נד:):"
632,Shabbat,50,0,רבי עקיבא,לכורמים - לשון מאספים כמו כורמים עליו את הכלים לקמן בפרק רבי עקיבא (שבת דף פח:):
633,Shabbat,50,2,כלל גדול,וליוגבים - לשון יקבים שעוצרין ופוצעין את החלזון להוציא דמו כדאמרן בפרק כלל גדול לקמן (שבת דף עה.) והניחם נבוזראדן ללבושי המלך:
634,Shabbat,64,0,האיש מקדש,סימן לגסות הרוח עניות - בפרק האיש מקדש (קדושין דף מט:) מפרש מאי עניות עניות דתורה:
635,Shabbat,67,3,כירה,גזירה שמא יחתה בגחלים - משחשכה שבא לבשל הקדרה שלא בשלה כל צרכה וגזרו אף בבישלה כל צרכה עד שיגרוף או שיקטום והכי מסקינן בפרק כירה (שבת דף לז:) דאמר רבי קטמה והובערה משהין עליה חמין שהוחמו מבעוד יום כל צרכן ותבשיל שבישל כל צרכו וכן אמר רבי יוחנן:
636,Shabbat,76,0,חבית,והא דתנן - בפרק חבית נותנין כו' המים צונן:
637,Shabbat,87,4,בכל מערבין,"ואינה מצלת עמה באהל המת - דאם השידה מחזקת מ' [סאה] דאינה מקבלת טומאה מצלת באהל המת והוי אהל לעצמה ולא שנכנסה לבית שהמת בו דא""כ אין כאן הצלה שהרי הגג מאהיל על הטהרות מלמעלה אלא כגון שנכנסה לבית הקברות כדאמרינן בעירובין ר' יהודה אומר אף בבה""ק מפני שיכול לחוץ בשידה תיבה ומגדל בפרק בכל מערבין דקסבר אהל זרוק כלומר אהל המיטלטל שמיה אהל ומפסיק כלפי הטומאה והמוכני אם הוא גבוה מדופני השידה וכלים [בולטים] מלמעלה מדופני השידה וגובה המוכני מגין עליהם אינו מצילן דמוכני כלי הוא לעצמו ומקבל טומאה ואינו חוצץ בפני הטומאה ורבותי דוחקין ומפרשין אותה באהל המת ממש ובשל חרס המוקפת צמיד פתיל והרבה תשובות יש חדא דנמדדת לא שייך בשל חרס דלא איתקש לשק ובין מיטלטל ובין אינו מיטלטל טמא ועוד אם המוכני מוקף צמיד פתיל יציל בפני עצמו כלים שבתוכו ועוד בפירוש נשנית במסכת כלים בהלכות כלי עץ והלכות כלי חרס נשנו לבדן והלכות כלי עץ נשנו לבדן:"
638,Shabbat,91,1,במה אשה,"הרי הן ככל הכלים - אע""פ שאסור לצאת בהן לרה""ר כדאמרי' בפרק במה אשה יוצאה (לקמן שבת נט:) גזירה דילמא שלפא ומחויא מיהו תורת כלי עליהן ומותר לטלטלן שלא כדרך מלבוש:"
639,Shabbat,95,0,חבית,מה בין זו למגופת חבית - דתניא בפרק חבית שנשברה (לקמן שבת דף קמו.) מביא אדם חבית ומתיז את ראשה בסייף ומניחה לפני האורחים:
640,Shabbat,97,0,כלל גדול,כנגד עבודות המשכן - אותן המנויות שם בפרק כלל גדול היו צריכין למשכן ופרשת שבת נסמכה לפרשת מלאכת המשכן ללמוד הימנה:
641,Shabbat,97,0,כלל גדול,הם זרעו וקצרו סמנין - לצבוע תכלת ועורות אילים וטחנו ולשו נמי סמנין לצבוע ואופה דקתני במתני' באבות מלאכות הוא בישול סמנין אלא דנקט סידורה דפת והכי מפרש בפרק כלל גדול (לקמן שבת דף עד:):
642,Shabbat,103,0,במה אשה,"אלא לענין שבת - לענין הוצאת שבת יש חילוק בין נקובה לשאינו נקובה דנקובה קתני חייב חטאת ובשאינה נקובה כגון אישפיגל""א שהיא תכשיט קתני אינו חייב חטאת בפרק במה אשה (שבת דף נז:):"
643,Shabbat,103,0,כל הכלים,הא תרגמא אביי - בפרק כל הכלים:
644,Shabbat,104,8,במה אשה,"וזה חומר בבהמה מבאדם - קס""ד השתא דאקמיע קאי דאמרינן לקמן בפרק במה אשה יוצאה (שבת ד' סא.) שהאדם יוצא בקמיע מומחה וכל הני דקתני לא תצא הנך דלאו שמירת גופה הוא אלא משאוי וסנדל משום דדילמא מישתליף ואתי לאתויי:"
645,Shabbat,123,0,המצניע,זאת אומרת - הא דקתני אין בה בושם חייבת אלמא דקסבר רבי אליעזר המוציא אוכלין בשבת בכלי פחות מכשיעור דלא מיחייב על הוצאת אוכלין פחות מגרוגרת כדלקמן (שבת דף עו:) חייב מיהא על הכלי ולא אמרינן הכלי טפל להן ולא מיחייב עליה שלא נתכוין להוציא אלא משום אוכלין ופלוגתא היא על סתם משנה השנויה בפרק המצניע (לקמן שבת דף צג:) דקתני פטור אף על הכלי:
646,Shabbat,132,1,שמונה שרצים,רבי שמעון - בפרק שמונה שרצים:
647,Shabbat,141,3,הבונה,רבן גמליאל היא דאמר - לקמן בפרק הבונה אין ידיעה לחצי שיעור:
648,Shabbat,144,3,הבונה,האופה - לא הוה במשכן דלא שייך אלא בפת ופת לא שייכא במלאכת המשכן אבל כולהו קמייתא הואי בסממנין של צבע תכלת וארגמן ותולעת שני ובגמרא פריך דשביק תנא מבשל דהוי בסממנים ונקט אופה ושיעורן של אלו כגרוגרת חוץ מחורש דבכל שהוא לקמן בפרק הבונה (שבת דף קג.):
649,Shabbat,144,4,האורג,"בתי נירין - ליצ""ש שנתן שני חוטין בתוך הבית ניר ובגוזז ובמלבן וכולהו אינך מפרש שיעורן לקמן בפרק האורג:"
650,Shabbat,145,2,המצניע,לרבי יהודה - בפרק המצניע (לקמן שבת צג:) גבי מוציא את המת במטה:
651,Shabbat,146,3,הזורק,רבי היא - דיליף לקמן בפרק הזורק (שבת דף צז:) דברים הדברים אלה הדברים למניינא:
652,Shabbat,156,3,רבי עקיבא,הא איתמר עלה - לקמן בפרק רבי עקיבא מתרץ לה רב פפא הכי:
653,Shabbat,166,2,במה אשה,טמאה טמא מת - כלומר נעשה אב הטומאה על ידי מת כשאר כל הכלים הראויין לקבל טומאה שאם האהיל אהל המת עליהן נעשין אב הטומאה ולענין שאר טומאות הויין ראשון לטומאה ככל הכלים ולא שמעינן ממתניתין אלא דכלי הוא לטומאה ומדרס לא הויא דאינה מיוחדת לשכיבה דצריך לומר לו עמוד יש מקשין הבל על משנה זו הא דאמר רבי יוחנן בפרק במה אשה (לעיל שבת דף נט.) אף אומר בטומאת מת עמוד ונעשה מלאכתנו והבל הוא בפיהם דכי איתמר ההיא לענין כלי שנשבר ועודנו ראוי למלאכה ולא מעין מלאכה ראשונה וקאמר רבי יוחנן דטהור מטומאתו ראשונה ואומר בו עמוד ונעשה מלאכתנו הראשונה והרי הוא אינו ראוי אבל לומר שתהא מיוחדת למת ולא למלאכה אחרת לא תהא זאת בישראל דהא כתיב (במדבר י״ט:י״ד) כל אשר באהל יטמא וכל כלי פתוח וגו' וכל טמא מת שבתלמוד הנזכר אצל מדרס הוא הדין לטמא שרץ או לטומאת נבלה ולא הוזכר מת אלא משום דעל ידי מת נעשה אב הטומאה [כמו] על ידי מדרס שלא בא ללמדנו אלא לומר שהוא כלי מקבל כל טומאה חוץ מטומאת מדרס אם ישב עליו זב אינו נעשה אב הטומאה:
654,Shabbat,176,0,הבונה,"קושר כתרים - כגון הנך דאמרי' בפרק הבונה (שבת דף קד.) תגא דקו""ף לגבי רי""ש וכן שעטנ""ז ג""ץ שצריכין כל אות ג' זיונים כדאמרינן (במנחות דף כט:) ראש הזיי""ן נמתח לימין ולשמאל בגגו מעט וכן ראש השי""ן השמאלי וכן כל ראשי שבע אותיות הללו בכל מקום שהן:"
655,Shabbat,183,4,כלל גדול,בכרכר ושובטין - דהוא מיסך כדאמר בפרק כלל גדול (לעיל שבת דף עה) שובט הרי הוא בכלל מיסך:
656,Shabbat,191,0,אמרו לו,"ולר""א כו' - במסכת כריתות בפרק אמרו לו:"
657,Shabbat,194,2,המוציא יין,מצטרפות - רשות הרבים זו עם רשות הרבים זו ודלא כר' יוסי דאמר בפרק המוציא יין (לעיל שבת פ.) אף בהעלם אחד לרשות אחד חייב לשתי רשויות פטור ועוד קא משמע לן דלא אמרינן קלוטה כמה שהונחה:
658,Shabbat,202,0,הבונה,"דר""ג - לקמן בפרק הבונה:"
659,Shabbat,211,4,המצניע,ורבי שמעון פוטר - לטעמיה דדריש קראי למיפטר זה אינו יכול וזה אינו יכול בפרק המצניע (לעיל שבת צב:):
660,Shabbat,220,0,מי שאחזו,והא אמר ר' יוחנן - בפרק מי שאחזו במסכת גיטין:
661,Shabbat,231,1,הערל,יומא דאסתנא - רוח צפונית שהיא בינונית לא חמה ולא צנה כדאמרינן ביבמות בפרק הערל (יבמות דף עב.) ואיזו רוח המסרחת רוח מזרחית בשעת החום כדאמרינן בגיטין (דף לא:) אפילו שכבת זרע שבמעי אשה מסרחת בו דכתיב (הושע י״ג:ט״ו) יבא קדים רוח ה' ממדבר עולה וגו' יש מפרשין יומא דאסתנא רוח דרומית שהיא צוננת אמת שרוח דרומית צוננת אבל אסתנא על כרחיך צפונית היא ונוחה כדאמר בעלמא (עירוביץ ד' סה.) צריכא שמעתא צילותא כיומא דאסתנא ורוח דרומית היא בלשון ארמי יומא דשותא:
662,Shabbat,245,0,חבית,אפיקטויזין - להקיא שותה משקים ומקיא ולא לרפואה אלא להריק את מעיו שיוכל לאכול ולשתות [היום] הרבה כדאמרינן בפרק חבית ואף על גב דלא גזור בה משום שחיקת סממנין דהא לאו לרפואה היא אסור משום דמתקן גברא:
663,Shabbat,246,0,חבית,"א""ל רבא כו' אלא אמר כו' - ולרבא דמוקי אליבא דרבי נחמיה דלצורך גופו ולצורך מקומו מותר ע""כ האי לצורך גופו כגון שזה התשמיש מיוחד לו דתניא לקמן בפרק חבית (שבת שבת דף קמו.) רבי נחמיה אומר אפילו תרווד ואפילו טלית אין ניטלין אלא לצורך תשמישן וצורך מקומו נמי לרבא כצורך גופו ותשמישו דמי ולרבה צורך גופו הוא דשרי רבי נחמיה ודוקא לתשמיש המיוחד לו ובין לרבה ובין לרבא דוקא דבר שמלאכתו להיתר אבל דבר שמלאכתו לאיסור אפילו לצורך גופו לא שרי רבי נחמיה דהאי צורך גופו לאו תשמיש המיוחד לו הוא דהא מיוחד למלאכת איסור:"
664,Shabbat,257,1,כל הכלים,"מלפפין - אנמליו""ן בלע""ז ולאו היינו אסובי ינוקא דאמרן לעיל בפרק כל הכלים (שבת דף קכג.) דהא שמעינן ליה לרב נחמן דאסר אלא לפופי בעלמא כמו שעושין בחגורות ופסיקיאות:"
665,Shabbat,259,3,כל גגות,"מותר לטלטל בכולו - מה שנמצא בתוכו או בגדיו שהוציאן מן הבית לתוכו דרך מלבוש פושטן ומטלטלן בכולו לדברי הכל דג' מחלוקות הן בעירובין בפרק כל גגות לדברי ר' מאיר גגין רשות לעצמן ומטלטלין מזה לזה ואפילו של בעלים הרבה וחצרות רשות לעצמן לטלטל מזו לזו בלא עירוב כלים ששבתו בתוכם אבל לא מגגין לחצרות וקרפיפות רשות לעצמן ולדברי חכמים גגין וחצרות רשות אחת וקרפיפות רשות אחת ולדברי ר""ש כולן רשות אחת חוץ מן הבתים:"
666,Shabbat,260,1,מצות חליצה,"ושמעינן ליה לרבי אליעזר דאמר - גזירה שוה שאינה מופנה משני צדדיה אלא מצד אחד למדין ממנה אם אין להשיב אבל אם יש להשיב משיבין ובמסכת יבמות בפרק מצות חליצה שמעינן ליה דאמר הכי דקתני חליצה בשמאל פסולה ורבי אליעזר מכשיר דלא יליף רגל רגל ממצורע ופרכינן ור' אליעזר לא יליף ממצורע והא תניא ר""א אומר מנין לרציעה שהיא באוזן ימנית נאמר כאן אוזן ונאמר להלן אוזן וכו' ומשנינן אזן אזן מופנה רגל רגל לא מופנה והאי לאו מופנה דקאמרינן משני צדדין קאמר דרגל דכתיב בחליצה איצטריכא לגופה אבל מצד אחד מופנה הוא דפרשת מצורע מופנה הוא ההיא דעני דכולהו כתיבין במצורע עשיר:"
667,Shabbat,276,1,כיצד,"וקי""ל - בברכות בפרק כיצד גבי ערלה וה""ה לכלאים שאף היא מצוה התלויה בארץ ואינה נוהגת מן התורה אלא בארץ:"
668,Shabbat,283,3,דם חטאת,נותן עליה מים עד שתכלה - ומיהו כיבוס ממש לא והואיל וסתם כרים וכסתות רכים נינהו שייך למימר בהו כיבוס בעורות רכין ומיהו שרייתן לא זהו כבוסן וכן מפורש בזבחים בפרק דם חטאת:
669,Shabbat,285,1,דם הנדה,שדם מגפתה - של אשה אם נגף רגלה או ידה וכל חבורה שיצא ממנה דם כדאמר בפרק דם הנדה (נדה דף כה:) דם חללים דהיינו דם הרוג קרוי משקה שנאמר ודם חללים ישתה ודם מגפתו מפרש התם דדם חללים הוי דמה לי קטליה כוליה מה לי קטליה פלגא וחלב כדם מגפתו דדם נעכר. ונעשה חלב ודם מגפתה סתמיה שלא לרצון הוא וטמא:
670,Shabbat,305,1,כלל גדול,אליבא דר' יוסי - דאמר בפרק כלל גדול (לעיל שבת דף ע.) הבערה ללאו יצאת:
671,Eruvin,2,0,יציאות השבת,"מתני' מבוי שהוא גבוה - שהניחו את הקורה למעלה מעשרים אמה וקורה זו להתיר לטלטל לתוכה באה דמדאורייתא איתסר הוצאת רה""ר בשבת ומה היא רה""ר סרטיא ופלטיא גדולה כדאמרן בפרק יציאות השבת (שבת דף ו:) שדומין לדגלי מדבר דכל מילי דשבת ממשכן גמרינן ועגלות של לוים ברוחב י""ו אמה אזלי כדאמרן בהזורק (שם ד' צט.) הלכך לא הוי רה""ר בציר מי""ו אמה רוחב ומפולש משני ראשין אבל מבוי קצר הוא ואינו רחב י""ו אמה ואי נמי רחב הוא אינו מפולש אלא ראשו אחד פתוח לרה""ר וראשו אחד סתום דאי הוה מפולש לא הוי משתרי בקורה כדאמרינן בגמרא וכיון דלאו רה""ר הוא שרי לטלטולי ביה מן התורה בלי שום תיקון ורבנן גזור עליה משום דאתי לאיחלופי ברה""ר ושריוה בתקנתא דלחי או קורה דליהוי היכירא דלא ליתי למישרי רה""ר גמורה:"
672,Eruvin,3,1,קדשי קדשים,"משפת קלעים ולמטה - למטה מאותן ט""ו שנעדפו מזה ומזה לפתח היו עוד חמש גובה שוה לשאר הקלעים ועליהן ניתוספו ט""ו בגובה מב' עברי הפתח דהוו להו כ' לישנא אחרינא בגובהה הוא דכתיב דגובה כל קלעי החצר סביב ט""ו אמה אבל לרוחב הפתח לא למדנו שיעור ולהך לישנא גרסינן במסקנא ההוא משפת מזבח ולמעלה שהמזבח גובהו עשר והקלעים גבוהות ממנו חמש דהוו להו ט""ו כדי שלא יהא כהן עומד עליו ועבודה בידו וכל העם רואין אותו מבחוץ ושתיהן שמעתי וזה עיקר וכן מפורש בזבחים בפרק קדשי קדשים (זבחים ד' נט:) והמפרש לשון ראשון טועה הוא שהיה סבור דמאן דפריך לילפו מפתח שער החצר אגובהה פריך למיפסל גובה יותר מה' אמות ומשום הכי אהדר לאוקומי פתח החצר בגובה כ':"
673,Eruvin,5,2,כל גגות,"אין שם י""ב אמה לא יביא זרע לשם - דד' אמות דלהדי כרם עבודת הכרם וד' אמות דלהדי כותל כיון דלא מיזדרעי משום דוושא דכותל אפקורי מפקר להו אמצעיות אי איכא ד' אמות חשיב ואי לא בטיל לגבי כרם והכא לא בעינן י""ו אמה שאין האיסור אלא מצד אחד והכי מפרש לה בפרק כל גגות (לקמן עירובין ד' צג.) וקא אמר רב נחמן דבאמות גדולות משערינן ולחומרא ולא משתריא בקטנות:"
