,ref1,ref2,length,similarity
10916,Sotah 32a:12,Sotah 37a:9,111,0.47249190938511326
10917,Keritot 9a:24,Shevuot 31b:7,82,0.7301587301587301
10918,Moed Katan 4a:9,Rosh Hashanah 19b:2,163,0.13367609254498714
10919,Keritot 16a:19,Sanhedrin 62a:15,91,0.484304932735426
10920,Bava Kamma 8b:17-9a:3,Bava Metzia 14a:10-14b:1,178,0.9205479452054794
10921,Gittin 33b:10,Ketubot 100a:9,153,0.8390804597701149
10922,Menachot 64a:7-8,Shabbat 135a:9,235,0.023762376237623763
10923,Bava Batra 109b:13,Sanhedrin 82b:5,102,0.7203389830508474
10924,Arakhin 6a:15,Bava Batra 136a:14,200,0.2973621103117506
10925,Bekhorot 19b:6,Niddah 25a:13-14,118,0.5503875968992248
10926,Sotah 30b:11,Sukkah 38b:2,200,0.07692307692307693
10927,Berakhot 9a:18,Zevachim 57a:7,201,0.25733634311512416
10928,Arakhin 32a:12,Megillah 10b:3,76,0.6382978723404256
10929,Bava Batra 165b:13,Ketubot 22a:2,105,0.6932270916334662
10930,Shabbat 137b:18-138a:1,Shabbat 140a:13-14,112,0.5787781350482315
10931,Yevamot 100b:5-6,Yevamot 23b:8,153,0.5254237288135594
10932,Chullin 116a:14,Yevamot 14a:8,121,0.9135802469135802
10933,Bava Kamma 83b:20,Sanhedrin 87b:10-11,159,0.5169230769230769
10934,Shabbat 46b:5,Yevamot 29b:18,78,0.9620253164556962
10935,Bava Kamma 17a:14,Bava Kamma 19a:8,92,0.6370967741935484
10936,Pesachim 105a:6,Shabbat 62b:15,52,0.7027027027027027
10937,Pesachim 77a:12-14,Yoma 7b:1-3,340,0.499302649930265
10938,Avodah Zarah 27b:11,Sanhedrin 74a:13-14,202,0.11004784688995216
10939,Eruvin 15a:15,Eruvin 9b:6,117,0.8303249097472925
10940,Bava Batra 65a:2-4,Bava Batra 7b:1-2,40,0.36129032258064514
10941,Gittin 46b:2,Nedarim 22a:5,136,0.5936395759717314
10942,Temurah 11a:5,Temurah 25b:7,138,0.8135593220338984
10943,Sanhedrin 98b:6-7,Sotah 36a:3-4,166,0.844574780058651
10944,Chullin 120a:19-20,Sukkah 35a:12,229,0.022857142857142857
10945,Ketubot 19a:3,Yoma 82a:9,190,0.06666666666666667
10946,Gittin 84b:4,Makkot 3b:7,75,0.611353711790393
10947,Avodah Zarah 51b:20,Zevachim 85b:14,75,0.7065217391304348
10948,Ketubot 6a:4,Shabbat 120b:5,87,0.9289617486338798
10949,Megillah 3a:9-10,Moed Katan 28b:17-18,135,0.4518664047151277
10950,Bava Batra 164b:10-11,Nazir 8b:10-11,91,0.48
10951,Meilah 10a:6,Zevachim 43a:6,114,0.45353159851301117
10952,Bava Kamma 113b:3-4,Kiddushin 20a:22-20b:1,103,0.5560538116591929
10953,Kiddushin 30b:6-8,Sukkah 52a:13-52b:2,250,0.190224570673712
10954,Chullin 55b:21,Menachot 14b:11,104,0.5581395348837209
10955,Bekhorot 13a:15-16,Kiddushin 22b:7,172,0.5222222222222223
10956,Yoma 18b:5,Yoma 74b:14,86,0.502092050209205
10957,Bekhorot 53b:10,Temurah 32a:1,117,0.7338129496402878
10958,Gittin 45a:9,Yevamot 93b:3,146,0.9527027027027027
10959,Bava Batra 135b:7,Bava Batra 152a:3,78,0.4878048780487805
10960,Bava Kamma 118b:5,Bava Metzia 40b:16-41a:1,104,0.7142857142857143
10961,Zevachim 3b:5,Zevachim 46b:15,139,0.7272727272727273
10962,Pesachim 6a:17,Sanhedrin 12b:13,134,0.04105571847507331
10963,Sukkah 56a:8,Yevamot 116b:15,128,0.06741573033707865
10964,Bava Kamma 49b:15,Eruvin 101a:11,117,0.5714285714285714
10965,Berakhot 61b:14,Sukkah 46a:3,98,0.3941176470588235
10966,Menachot 36a:4,Sotah 44b:4,63,0.7607361963190185
10967,Avodah Zarah 48b:12,Sanhedrin 80a:7-80b:1,69,0.6394557823129252
10968,Shabbat 69a:5,Shabbat 96b:16,149,0.02304147465437788
10969,Gittin 25b:5-26a:1,Ketubot 73b:13,178,0.7253886010362695
10970,Bava Kamma 5a:8,Bekhorot 35a:1,113,0.48695652173913045
10971,Chagigah 16a:13,Kiddushin 40a:17,145,0.7828571428571428
10972,Avodah Zarah 19b:10,Taanit 7a:3,165,0.28720626631853785
10973,Chagigah 7b:7,Megillah 5a:15-16,114,0.890625
10974,Kiddushin 28b:3,Kiddushin 8a:5-6,90,0.025974025974025976
10975,Shabbat 54a:5,Shevuot 6b:7,80,0.7121951219512195
10976,Menachot 98a:22-98b:1,Yoma 54a:9-10,227,0.2342007434944238
10977,Bava Metzia 91a:1,Zevachim 29b:9,115,0.570281124497992
10978,Sanhedrin 10a:10,Temurah 3b:5,86,0.4796747967479675
10979,Bava Batra 143a:7,Kiddushin 50b:11,218,0.029288702928870293
10980,Chullin 129a:15,Chullin 73b:7,96,0.5572139303482587
10981,Keritot 2b:27-28,Makkot 13b:3,78,0.6550218340611353
10982,Chagigah 11a:12,Eruvin 4b:6,185,0.688
10983,Bava Kamma 106b:13-14,Bava Kamma 68b:18-69a:1,40,0.4020100502512563
10984,Avodah Zarah 31b:6,Avodah Zarah 35a:10,98,0.49038461538461536
10985,Chullin 91a:7-9,Temurah 4b:9-10,223,0.7215686274509804
10986,Bava Kamma 35a:9-10,Ketubot 35a:2-3,49,0.08465608465608465
10987,Berakhot 34b:20,Shabbat 151b:12,110,0.990909090909091
10988,Chullin 91a:8,Makkot 2b:7,82,0.7932960893854749
10989,Bava Batra 20b:8-9,Bava Metzia 118b:8,160,0.4148606811145511
10990,Gittin 26b:12,Ketubot 21b:3,129,0.8188405797101449
10991,Eruvin 9a:8,Shabbat 8b:14,143,0.7455621301775148
10992,Avodah Zarah 40b:4,Eruvin 42b:5-6,128,0.4852941176470588
10993,Pesachim 77a:12-14,Sanhedrin 12b:4-5,250,0.01694915254237288
10994,Menachot 29a:10,Yoma 21a:7,120,0.3925233644859813
10995,Eruvin 44a:8-9,Sukkah 24a:2-3,163,0.049315068493150684
10996,Bekhorot 53b:17,Yevamot 89a:6,181,0.4623376623376623
10997,Avodah Zarah 8b:11-12,Sanhedrin 41a:25,153,0.2976190476190476
10998,Ketubot 104a:10,Yoma 54a:13,92,0.5050505050505051
10999,Gittin 26b:7-8,Yevamot 61a:10,140,0.49382716049382713
11000,Bava Batra 10a:13,Berakhot 5a:8,225,0.23843416370106763
11001,Kiddushin 10a:10-10b:2,Sanhedrin 55b:4-5,134,0.7987987987987988
11002,Sotah 47b:13,Yevamot 58a:12,168,0.6550724637681159
11003,Bava Kamma 14a:10,Bava Kamma 16a:1,122,0.5173745173745173
11004,Avodah Zarah 51a:17-18,Bava Metzia 95a:16-17,60,0.7669172932330827
11005,Bava Kamma 92a:21-23,Sotah 7b:9-11,119,0.02181818181818182
11006,Gittin 43b:5,Kiddushin 35a:1,174,0.3783783783783784
11007,Chullin 87a:4,Shabbat 22a:3,184,0.30484988452655887
11008,Yoma 27b:5,Zevachim 21b:2,79,0.7129629629629629
11009,Bava Batra 20b:8-9,Bava Kamma 61b:4-5,153,0.792332268370607
11010,Bava Metzia 78a:7,Meilah 11a:2,53,0.75
11011,Kiddushin 56b:4,Pesachim 22b:12,180,0.7679558011049724
11012,Bava Metzia 94b:22,Pesachim 4b:10,75,0.5102040816326531
11013,Bekhorot 49a:7-8,Pesachim 45a:8,105,0.7112970711297071
11014,Berakhot 3b:29-32,Sanhedrin 16a:19-16b:1,388,0.34860557768924305
11015,Bava Batra 150b:10-11,Kiddushin 26a:2,185,0.4356955380577428
11016,Eruvin 101a:15-101b:1,Eruvin 87b:15,143,0.3444976076555024
11017,Beitzah 35b:10,Eruvin 61a:6-7,98,0.6337448559670782
11018,Berakhot 41a:10,Chullin 71b:9-10,217,0.00796812749003984
11019,Ketubot 16a:1,Ketubot 17b:6,82,0.6706586826347305
11020,Bava Metzia 107b:15,Sanhedrin 19a:15,179,0.1218274111675127
11021,Shevuot 11a:5,Zevachim 109b:4,183,0.43548387096774194
11022,Eruvin 32b:6,Shabbat 8b:5,101,0.7788461538461539
11023,Menachot 14b:12,Zevachim 41b:5-6,139,0.8677966101694915
11024,Pesachim 98a:2-3,Zevachim 12a:19-12b:1,93,0.7510204081632653
11025,Chullin 55b:21,Zevachim 29b:10,111,0.6027397260273972
11026,Makkot 21b:10-22a:1,Pesachim 47b:6,227,0.11877394636015326
11027,Menachot 13a:7,Menachot 26b:2,101,0.37630662020905925
11028,Menachot 97b:18,Yoma 16b:2,258,0.6827586206896552
11029,Bava Kamma 105b:18,Shevuot 32a:22,69,0.7431693989071039
11030,Makkot 3b:7,Nazir 11a:7,154,0.5362776025236593
11031,Niddah 63a:4,Pesachim 120b:2,104,0.7083333333333334
11032,Bava Metzia 106b:18-107a:1,Bava Metzia 78b:6,160,0.8730650154798761
11033,Ketubot 12a:6,Ketubot 34b:7,107,0.5206611570247934
11034,Eruvin 94a:15,Shabbat 6a:6,132,0.36101083032490977
11035,Bava Metzia 38a:14,Pesachim 13a:13-14,143,0.7962382445141066
11036,Zevachim 50b:12-51a:2,Zevachim 69a:23-69b:4,78,0.5208333333333334
11037,Shabbat 121b:10,Yevamot 120a:11,121,0.463768115942029
11038,Bava Kamma 24b:10,Bava Kamma 32a:10,125,0.7985347985347986
11039,Ketubot 59b:4,Nedarim 86b:1-2,96,0.8792270531400966
11040,Avodah Zarah 20a:5,Chullin 114b:11,141,0.9072847682119205
11041,Eruvin 57b:6,Eruvin 79a:7,178,0.2789473684210526
11042,Eruvin 97b:18-19,Shabbat 5b:1,192,0.8144329896907216
11043,Yevamot 29b:11,Yevamot 52a:3,86,0.6244343891402715
11044,Pesachim 119a:4,Yoma 75a:4,154,0.5555555555555556
11045,Kiddushin 69a:15,Sanhedrin 87a:4,110,0.4139941690962099
11046,Bava Metzia 61a:14-15,Yevamot 77a:12-13,38,0.2558139534883721
11047,Bava Kamma 76b:5-6,Menachot 103b:17,109,0.4085106382978723
11048,Kiddushin 69b:5,Kiddushin 71a:3,168,0.5454545454545454
11049,Menachot 57a:8-9,Menachot 60a:11-12,153,0.7396449704142012
11050,Sanhedrin 100b:6,Sotah 42b:14,77,0.6846846846846847
11051,Avodah Zarah 74a:2-3,Kiddushin 56b:3,23,0.21568627450980393
11052,Yoma 5a:2-3,Zevachim 6a:15,178,0.8972972972972973
11053,Eruvin 51a:10-11,Yevamot 17b:5,157,0.9904761904761905
11054,Chullin 29a:22-23,Yoma 32b:13,239,0.148
11055,Bava Metzia 4b:11,Shevuot 38b:18,135,0.6580645161290323
11056,Chullin 36b:9-11,Pesachim 20a:2-4,306,0.481994459833795
11057,Ketubot 17a:11-17b:1,Megillah 28b:18-29a:3,195,0.8851674641148325
11058,Chullin 66b:3,Shevuot 39b:14,111,0.44528301886792454
11059,Temurah 11a:14,Temurah 31a:3,134,0.3865546218487395
11060,Kiddushin 27b:9-10,Sotah 28a:1-2,140,0.009900990099009901
11061,Shevuot 10a:13,Taanit 29a:6,65,0.7558139534883721
11062,Keritot 15b:19,Keritot 17a:20,134,0.5893416927899686
11063,Avodah Zarah 32b:6,Avodah Zarah 50a:10,150,0.4918918918918919
11064,Bava Kamma 115b:10,Sukkah 50a:3,204,0.59375
11065,Eruvin 63a:13,Shevuot 30b:10,107,0.7574468085106383
11066,Bava Metzia 56b:13,Menachot 70a:16,141,0.04105571847507331
11067,Bava Kamma 20b:14-15,Bava Metzia 99b:6,97,0.3861003861003861
11068,Menachot 103a:4,Nazir 9b:3,98,0.6185567010309279
11069,Menachot 17a:2,Zevachim 29b:10,175,0.7359550561797753
11070,Bava Kamma 98b:2,Pesachim 5b:16,84,0.5630252100840336
11071,Eruvin 23b:16,Eruvin 74a:3,125,0.7553956834532374
11072,Niddah 11b:4,Niddah 5a:9,125,0.4119601328903654
11073,Bava Batra 126b:6-7,Ketubot 56a:15-16,101,0.08797653958944282
11074,Shabbat 32b:8,Taanit 7b:6,196,0.471976401179941
11075,Menachot 62a:19-20,Shevuot 31a:17-18,248,0.05019305019305019
11076,Yoma 59a:14,Zevachim 53a:10,94,0.7511737089201878
11077,Bava Batra 141b:5-6,Gittin 13b:11,53,0.56
11078,Bava Metzia 21b:11,Taanit 6b:3,70,0.7
11079,Eruvin 77a:7-8,Eruvin 83b:11,152,0.6684636118598383
11080,Pesachim 43b:2,Pesachim 91b:15,211,0.2058165548098434
11081,Nazir 37b:7,Sanhedrin 72b:10,96,0.7428571428571429
11082,Nazir 28b:8,Sotah 23a:5,134,0.5068493150684932
11083,Eruvin 41b:16,Pesachim 113b:11,67,0.8444444444444444
11084,Menachot 49a:9,Menachot 4b:2,81,0.5192307692307693
11085,Shabbat 125b:6,Shabbat 50a:16,52,0.7669172932330827
11086,Menachot 68b:20,Menachot 82a:12,106,0.6412213740458015
11087,Eruvin 95b:20-21,Shabbat 61a:12,140,0.46689895470383275
11088,Bava Metzia 15a:19,Bava Metzia 72b:4,178,0.6212534059945504
11089,Sanhedrin 88a:7-8,Sotah 2a:1,158,0.6648793565683646
11090,Shabbat 40b:9,Zevachim 102b:27,101,0.6182965299684543
11091,Bava Batra 124b:16,Bava Kamma 43a:6,83,1.0
11092,Bekhorot 43b:7,Berakhot 59b:17,156,0.42771084337349397
11093,Kiddushin 70b:15,Yevamot 47b:5,115,0.4479495268138801
11094,Pesachim 89a:12,Zevachim 37b:8,66,0.43824701195219123
11095,Sukkah 27b:4,Sukkah 41b:5,224,0.27616926503340755
11096,Makkot 15b:6-16a:1,Temurah 3b:4-5,267,0.30359937402190923
11097,Gittin 16b:7,Gittin 4a:8,78,0.6968325791855203
11098,Bava Batra 93a:1-3,Zevachim 89b:15-16,34,0.21761658031088082
11099,Bekhorot 23a:7,Niddah 27b:10-11,166,0.5239085239085239
11100,Beitzah 20b:5,Chagigah 9a:3,103,0.45751633986928103
11101,Bava Metzia 87b:7-8,Kiddushin 21a:5-6,79,0.019184652278177457
11102,Yoma 72b:3,Zevachim 88a:15,108,0.5773195876288659
11103,Berakhot 55b:12,Sotah 36b:6-7,309,0.35356200527704484
11104,Gittin 26b:13,Gittin 3b:5-4a:1,168,0.35142118863049093
11105,Yoma 59b:2-60a:3,Zevachim 46a:2-9,180,0.258148631029987
11106,Eruvin 64b:19,Yevamot 64b:3,179,0.06763285024154589
11107,Ketubot 10a:7,Ketubot 67a:7,218,0.28460038986354774
11108,Bava Metzia 69a:11,Bekhorot 26b:16,145,0.6912181303116147
11109,Gittin 29b:17-18,Gittin 77b:8-9,101,0.628158844765343
11110,Bava Batra 148a:2,Gittin 13a:8,104,0.8071748878923767
11111,Arakhin 3b:5-6,Kiddushin 34a:10,106,0.4597156398104265
11112,Ketubot 49a:3,Nedarim 89a:7,110,0.45544554455445546
11113,Bava Kamma 87a:9,Bava Kamma 89a:6,116,0.5217391304347826
11114,Keritot 27a:20,Temurah 26a:15-26b:1,140,0.7533333333333333
11115,Shevuot 42b:17-18,Shevuot 4b:9,196,0.9512195121951219
11116,Yoma 64a:11,Zevachim 77b:7,171,0.7371273712737128
11117,Makkot 18b:8,Menachot 18b:2,82,0.9195402298850575
11118,Bava Kamma 76b:10-77b:1,Shevuot 11b:7,46,0.2441860465116279
11119,Pesachim 64a:14,Sukkah 54b:1,129,0.5555555555555556
11120,Gittin 37a:14,Makkot 3b:3,120,0.40601503759398494
11121,Sanhedrin 87a:4,Zevachim 54b:4,110,0.6933333333333334
11122,Bava Kamma 64b:4,Shevuot 5a:4,103,0.8067226890756303
11123,Taanit 10a:18,Taanit 15b:8,119,0.6319218241042345
11124,Eruvin 99a:5-6,Shabbat 4a:10,82,0.6387434554973822
11125,Gittin 39a:8,Shabbat 126b:8,61,0.43209876543209874
11126,Makkot 18b:12,Sukkah 47b:6,139,0.952054794520548
11127,Bava Kamma 63b:15,Bava Kamma 74b:14,146,0.38666666666666666
11128,Eruvin 14b:18,Megillah 10a:4-5,213,0.3832599118942731
11129,Gittin 22a:3,Kiddushin 27a:5,133,0.654275092936803
11130,Bava Kamma 108b:13-14,Shevuot 49a:8-10,115,0.29931972789115646
11131,Bava Batra 24b:8,Sukkah 7a:5-6,118,0.02444987775061125
11132,Menachot 81a:9,Temurah 25b:13,98,0.7657657657657657
11133,Eruvin 17b:12,Shevuot 4a:7,101,0.5902777777777778
11134,Chullin 118b:5-6,Pesachim 77b:7,87,0.7213114754098361
11135,Megillah 29a:2,Yevamot 16b:5,172,0.5257452574525745
11136,Nedarim 65a:1-2,Shevuot 36a:2,104,0.334020618556701
11137,Eruvin 46b:12,Eruvin 91a:10,183,0.8941798941798942
11138,Beitzah 4b:10,Rosh Hashanah 22b:11,97,0.7106598984771574
11139,Bava Batra 94a:12-94b:1,Berakhot 45b:3-4,31,0.1935483870967742
11140,Bava Kamma 53b:14-54a:1,Chullin 86b:10-11,105,0.28865979381443296
11141,Bava Metzia 56a:6,Bekhorot 26b:20,82,0.43243243243243246
11142,Niddah 22a:14-22b:1,Niddah 54b:14,153,0.5909090909090909
11143,Eruvin 20b:3,Zevachim 105a:15,105,0.4444444444444444
11144,Keritot 2b:1,Shabbat 69a:5,75,0.6339285714285714
11145,Bava Kamma 10b:25,Chullin 141a:8,90,0.5714285714285714
11146,Bava Kamma 45b:4,Bava Metzia 80b:11,100,0.9065420560747663
11147,Arakhin 14b:16,Kiddushin 35a:1,146,0.5
11148,Kiddushin 24a:7,Kiddushin 58a:8,97,0.6511627906976745
11149,Chullin 91a:7-8,Nedarim 73a:7,63,0.37065637065637064
11150,Bava Metzia 28a:15,Taanit 10a:11,127,0.8265682656826568
11151,Bava Batra 121a:6,Taanit 26b:4,163,0.7719298245614035
11152,Bekhorot 17b:5,Chullin 28b:16,70,0.7391304347826086
11153,Pesachim 54b:4,Yevamot 13b:19,102,0.44594594594594594
11154,Bava Metzia 34b:7-12,Shevuot 43a:17-43b:1,134,0.8113207547169812
11155,Menachot 8a:12,Zevachim 63a:14,95,0.6995515695067265
11156,Bava Batra 131b:2,Ketubot 49a:6,179,0.473551637279597
11157,Chagigah 9a:3,Megillah 5a:17,103,0.553030303030303
11158,Sanhedrin 112a:13,Shevuot 35a:12,66,0.5104166666666666
11159,Eruvin 59a:10,Eruvin 6b:1,140,0.6099706744868035
11160,Shabbat 52b:7,Shabbat 58b:2,74,0.6228070175438597
11161,Chullin 122b:6-8,Zevachim 28a:11-12,402,0.47317073170731705
11162,Moed Katan 3b:11,Taanit 3a:7,106,0.8630705394190872
11163,Yevamot 41a:20-41b:1,Yevamot 43b:4,56,0.5164319248826291
11164,Moed Katan 4a:9,Pesachim 120a:14,105,0.39552238805970147
11165,Megillah 23b:13,Menachot 67a:5,61,0.5538461538461539
11166,Moed Katan 14a:4,Taanit 15b:5,74,0.6396396396396397
11167,Rosh Hashanah 3a:1-2,Taanit 9a:10-11,134,0.6584766584766585
11168,Arakhin 14b:23-15a:4,Ketubot 40a:9-40b:3,125,0.24925816023738873
11169,Keritot 22a:17,Pesachim 65a:12-65b:1,147,0.7453416149068323
11170,Arakhin 6a:4-5,Bava Batra 3b:13-14,245,0.11516314779270634
11171,Bekhorot 14a:1-2,Temurah 10b:8,166,0.5348189415041783
11172,Chullin 24a:2-3,Keritot 28a:11-13,223,0.024291497975708502
11173,Bava Batra 60b:17-18,Taanit 16a:1-2,140,0.01098901098901099
11174,Chullin 14a:6-7,Eruvin 36b:13-37a:1,215,0.7534246575342466
11175,Nazir 41a:3,Yevamot 5a:8,121,0.7529411764705882
11176,Eruvin 47a:7,Eruvin 51a:17,69,0.7832167832167832
11177,Bava Kamma 12b:8-9,Sotah 43a:13,87,0.3
11178,Menachot 4a:14,Zevachim 5a:9,135,0.5904059040590406
11179,Avodah Zarah 49a:3-8,Pesachim 26b:11-27a:2,54,0.0661764705882353
11180,Menachot 32b:6,Moed Katan 25a:9,161,0.24830699774266365
11181,Makkot 4b:4,Shevuot 3b:4-5,152,0.5096774193548387
11182,Ketubot 65a:7,Shabbat 129a:9,146,0.30363036303630364
11183,Shabbat 136a:20-136b:3,Yevamot 36b:13-37a:1,103,0.460093896713615
11184,Shevuot 26a:12,Zevachim 69b:17,118,0.5478547854785478
11185,Shabbat 137a:26-27,Yevamot 71b:2-3,196,0.9698492462311558
11186,Nedarim 69b:1,Temurah 25a:13,140,0.47530864197530864
11187,Nedarim 16a:5,Shevuot 19b:13-14,196,0.03160270880361174
11188,Makkot 13b:17,Shevuot 4a:7,187,0.4739583333333333
11189,Bava Metzia 72a:8,Yoma 81a:6,106,0.5364238410596026
11190,Moed Katan 12b:12,Shabbat 51a:7,152,0.5278592375366569
11191,Pesachim 29a:10,Pesachim 32a:8,94,0.8115942028985508
11192,Bava Kamma 118a:6,Bava Metzia 97b:6,99,0.8727272727272727
11193,Kiddushin 59a:16,Shabbat 52b:7,74,0.8228571428571428
11194,Avodah Zarah 41b:10,Pesachim 4b:1,101,0.7186147186147186
11195,Bekhorot 53b:14,Rosh Hashanah 8a:8-9,145,0.4414715719063545
11196,Kiddushin 39a:8-10,Sanhedrin 60a:2-4,235,0.25680933852140075
11197,Shevuot 3b:11,Temurah 4b:10,128,0.5620437956204379
11198,Berakhot 33b:19-21,Megillah 25a:5-7,273,0.7101449275362319
11199,Bava Metzia 46b:6,Eruvin 81b:9-10,122,0.6917808219178082
11200,Horayot 13b:11,Megillah 29b:5-6,281,0.0
11201,Makkot 4b:4,Sanhedrin 63a:27-28,121,0.5806451612903226
11202,Megillah 3b:3,Moed Katan 28b:1-2,100,0.5454545454545454
11203,Pesachim 58a:6-7,Yoma 33a:4,114,0.4157706093189964
11204,Bava Metzia 47a:12,Ketubot 68b:12,119,0.4229607250755287
11205,Shabbat 137b:13,Shabbat 143a:5,118,0.5901639344262295
11206,Chullin 135a:7,Chullin 138a:12,100,0.429042904290429
11207,Shevuot 15a:2,Yoma 12b:1,93,0.7346938775510204
11208,Eruvin 33b:9,Eruvin 38b:12,133,0.6838235294117647
11209,Eruvin 27a:5,Kiddushin 34a:3,102,0.6963562753036437
11210,Gittin 3a:6,Ketubot 18b:5,157,0.5126582278481012
11211,Gittin 25a:8,Pesachim 89a:15,125,0.8458781362007168
11212,Bava Batra 23b:5-6,Bava Batra 94a:12-94b:1,31,0.3387096774193548
11213,Bava Kamma 82a:10,Ketubot 62b:5,156,0.7129337539432177
11214,Menachot 43a:19-21,Zevachim 18b:10-11,316,0.4570552147239264
11215,Avodah Zarah 62b:6,Sanhedrin 43a:8,118,0.5870307167235495
11216,Bava Kamma 60b:3,Yoma 86b:11,82,0.48559670781893005
11217,Eruvin 27b:14,Shevuot 4b:6-7,159,0.551219512195122
11218,Sotah 25a:19,Sotah 7a:8,123,0.7890625
11219,Rosh Hashanah 21b:8,Shabbat 135a:9,140,0.02926829268292683
11220,Bava Kamma 46a:4,Bava Kamma 52a:10-11,65,0.336734693877551
11221,Pesachim 66b:2-3,Shabbat 148b:18,219,0.3755274261603376
11222,Beitzah 10a:11-12,Bekhorot 25b:5,128,0.5329153605015674
11223,Bekhorot 32a:20-21,Menachot 45b:19-20,139,0.9323843416370107
11224,Horayot 11b:5,Horayot 12b:1,61,0.35119047619047616
11225,Bava Kamma 84b:12,Eruvin 63b:14,85,0.3861003861003861
11226,Pesachim 74a:2,Pesachim 76a:2,232,0.041237113402061855
11227,Chullin 123b:12,Zevachim 94b:16,99,0.7219512195121951
11228,Nazir 43a:11,Yevamot 120b:6,135,0.5174825174825175
11229,Chullin 131b:20,Sanhedrin 48b:7,49,0.72
11230,Shabbat 70b:2,Shevuot 26a:27,107,0.4133611691022965
11231,Bava Metzia 38b:16,Shevuot 5a:17,98,0.4232081911262799
11232,Bava Batra 160a:3,Bava Batra 165a:10,89,0.3968253968253968
11233,Horayot 5b:14,Zevachim 32b:6,187,0.7263427109974424
11234,Temurah 28a:5,Zevachim 70b:15,62,0.6162790697674418
11235,Shabbat 137a:28,Yevamot 71b:17,104,0.5806451612903226
11236,Rosh Hashanah 23b:12,Sanhedrin 29a:15,80,0.5551330798479087
11237,Nazir 2b:8,Shabbat 133b:5,159,0.6481481481481481
11238,Eruvin 78b:14,Eruvin 92a:1,170,0.3489583333333333
11239,Shevuot 21b:1-2,Temurah 3b:10-11,216,0.4727272727272727
11240,Moed Katan 19b:9,Nazir 5a:15-16,93,0.7553191489361702
11241,Yevamot 36b:8,Yevamot 42a:22,105,0.5991902834008097
11242,Shabbat 30b:6,Shabbat 88b:5,282,0.07244094488188976
11243,Makkot 16b:14-15,Yevamot 86a:4-5,299,0.9039735099337748
11244,Bava Kamma 13b:7,Bava Kamma 37b:13,89,0.04142011834319527
11245,Eruvin 8b:3,Zevachim 18a:10,56,0.8205128205128205
11246,Temurah 7b:12,Zevachim 57a:8,89,0.3939393939393939
11247,Arakhin 3a:12-13,Shevuot 6a:4,149,0.3688760806916426
11248,Menachot 12b:13-14,Zevachim 29b:10,173,0.4519774011299435
11249,Chagigah 4a:4-5,Kiddushin 34b:2-3,134,0.49404761904761907
11250,Chullin 53b:2,Chullin 62a:4,105,0.7111111111111111
11251,Shabbat 132b:9,Yevamot 7a:5-6,247,0.2196969696969697
11252,Gittin 74a:16-17,Gittin 76a:11-12,226,0.02330097087378641
11253,Bava Batra 87b:3-4,Chullin 55b:10-11,94,0.453781512605042
11254,Bekhorot 49a:7-8,Yoma 60a:1,91,0.6311111111111111
11255,Chullin 6a:7-8,Shabbat 17a:6-7,167,0.020491803278688523
11256,Keritot 28b:8,Nazir 66b:4,96,0.8755760368663594
11257,Temurah 31b:19-20,Zevachim 35b:5-6,229,0.027613412228796843
11258,Niddah 35b:27-28,Niddah 37b:3-4,132,0.68
11259,Sanhedrin 49b:13,Yevamot 106b:4-5,144,0.1774193548387097
11260,Moed Katan 25a:1-6,Shabbat 105b:4-6,68,0.0027739251040221915
11261,Nedarim 2b:10,Yevamot 84a:5-6,100,0.5400593471810089
11262,Sotah 41a:16,Yoma 68b:13,134,0.16986301369863013
11263,Kiddushin 68a:3-4,Yevamot 23a:1-2,224,0.017953321364452424
11264,Bava Kamma 74b:14,Shevuot 49a:11,146,0.36257309941520466
11265,Sanhedrin 54a:31,Sanhedrin 66a:11,144,0.9261744966442953
11266,Bava Kamma 14a:22-24,Bava Kamma 15b:25-27,55,0.6012269938650306
11267,Berakhot 35a:12,Zevachim 12b:20,117,0.6367041198501873
11268,Niddah 61b:3,Pesachim 40b:3,116,0.6796875
11269,Eruvin 103a:15,Pesachim 65b:13,113,0.7894736842105263
11270,Eruvin 89b:5,Niddah 63b:5-6,115,0.30939226519337015
11271,Avodah Zarah 61b:14,Shabbat 140a:19,111,0.5276595744680851
11272,Shabbat 153b:13,Shabbat 69a:1,176,0.43626062322946174
11273,Bekhorot 57a:11-12,Chullin 23a:2-3,261,0.014144271570014143
11274,Avodah Zarah 48b:9,Bava Kamma 29a:10,69,0.5188679245283019
11275,Bava Metzia 11a:3,Zevachim 109b:15,51,0.6140350877192983
11276,Bava Batra 156a:5,Niddah 52a:7,114,0.7302904564315352
11277,Keritot 7a:12-13,Shevuot 13a:9-10,333,0.6910688140556369
11278,Kiddushin 67b:4,Sotah 3b:4,97,0.5483870967741935
11279,Bava Batra 48a:4,Gittin 88b:2,98,0.7510548523206751
11280,Menachot 12a:2,Menachot 26b:2,101,0.5195729537366548
11281,Bava Kamma 10b:25,Bekhorot 53b:9,90,0.46017699115044247
11282,Bava Batra 52a:9,Shevuot 46b:3,143,0.22105263157894736
11283,Megillah 21b:3-4,Pesachim 119b:1-2,307,0.6728682170542636
11284,Bava Batra 50a:4,Bava Metzia 35a:15,95,0.5592105263157895
11285,Berakhot 34b:27,Eruvin 63a:17,101,0.3205828779599271
11286,Avodah Zarah 13a:4,Bekhorot 53a:9-10,149,0.418848167539267
